dataset,method,baseline_name,graph_seed,training_seed,budget_type,budget_value,requested_budget,official_hgb_exported,official_sehgnn_unmodified,training_executed,eligible_for_tp_main_comparison,success,test_micro_f1,test_macro_f1,failure_type,failure_message,source_gate,protocol,budget_alignment_pass,budget_alignment_error,success_count,validation_micro_f1,validation_macro_f1,best_epoch,compress_wall_time_seconds,export_wall_time_seconds,preprocess_wall_time_seconds,train_wall_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,artifact_manifest_path,export_dir,stdout_path,stderr_path,compress_time_seconds,export_time_seconds,preprocess_time_seconds,train_time_seconds,eval_time_seconds,schema_compatible,keeps_all_target_nodes,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,test_micro_f1_mean,test_macro_f1_mean,structural_storage_ratio,support_node_ratio,support_edge_ratio,budget_match_pass,budget_match_status,uses_patched_loader,uses_patched_model,eligible_for_decision,uses_test_labels_for_selection,uses_test_metrics_for_selection,selection_signal_source,validation_probe_seed,selection_config_hash,selection_input_hash,official_text_hgb_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio,preprocessed_cache_byte_ratio,budget_match_error,budget_family,failure_reason,budget_matched_within_tolerance,budget_infeasible,selected_node_hash,selected_edge_hash,export_hash,sehgnn_preprocess_time_seconds,eligible_for_planner_decision,official_preprocess_time_seconds,training_time_seconds,graph_seed_ignored_by_design,deterministic_proof_pass,method_family,protocol_family,target_preserving,uses_adapter_loader,diagnostic_only
DBLP,GraphSparsify-TP,GraphSparsify-TP,1,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,8d673c29e3f8fb9106adb8d39f7da0e49fc2c033a0c0595bf1e79a2842d90c60,774fac8dc18ecfe0994b33538256f37f17a43b4bfc8d69fc3441a51cdfe21db4,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,1,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,8d673c29e3f8fb9106adb8d39f7da0e49fc2c033a0c0595bf1e79a2842d90c60,774fac8dc18ecfe0994b33538256f37f17a43b4bfc8d69fc3441a51cdfe21db4,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,1,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,8d673c29e3f8fb9106adb8d39f7da0e49fc2c033a0c0595bf1e79a2842d90c60,774fac8dc18ecfe0994b33538256f37f17a43b4bfc8d69fc3441a51cdfe21db4,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,1,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,8d673c29e3f8fb9106adb8d39f7da0e49fc2c033a0c0595bf1e79a2842d90c60,774fac8dc18ecfe0994b33538256f37f17a43b4bfc8d69fc3441a51cdfe21db4,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,2,1,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,2856dace2f668ed679a49d96cc223955f136526c94d2dce03939085ccd85afdf,838dc80c09d6b60fec191abc166e481075565c7eba07814de14158e27a59d04b,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,2,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,2856dace2f668ed679a49d96cc223955f136526c94d2dce03939085ccd85afdf,838dc80c09d6b60fec191abc166e481075565c7eba07814de14158e27a59d04b,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,2,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,2856dace2f668ed679a49d96cc223955f136526c94d2dce03939085ccd85afdf,838dc80c09d6b60fec191abc166e481075565c7eba07814de14158e27a59d04b,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,2,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,2856dace2f668ed679a49d96cc223955f136526c94d2dce03939085ccd85afdf,838dc80c09d6b60fec191abc166e481075565c7eba07814de14158e27a59d04b,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,2,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,2856dace2f668ed679a49d96cc223955f136526c94d2dce03939085ccd85afdf,838dc80c09d6b60fec191abc166e481075565c7eba07814de14158e27a59d04b,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,3,1,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,e92ad5e6d72738ceae391725f128d473a471b944419b99836e144badc48b9418,01eec1c25ee1d0029ff7b8c94a6c69899d66e971330ff56174f3d8edb4cac20c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,3,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,e92ad5e6d72738ceae391725f128d473a471b944419b99836e144badc48b9418,01eec1c25ee1d0029ff7b8c94a6c69899d66e971330ff56174f3d8edb4cac20c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,3,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,e92ad5e6d72738ceae391725f128d473a471b944419b99836e144badc48b9418,01eec1c25ee1d0029ff7b8c94a6c69899d66e971330ff56174f3d8edb4cac20c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,3,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,e92ad5e6d72738ceae391725f128d473a471b944419b99836e144badc48b9418,01eec1c25ee1d0029ff7b8c94a6c69899d66e971330ff56174f3d8edb4cac20c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,3,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,e92ad5e6d72738ceae391725f128d473a471b944419b99836e144badc48b9418,01eec1c25ee1d0029ff7b8c94a6c69899d66e971330ff56174f3d8edb4cac20c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,4,1,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,63e17db12f454b03161b66f9bde6b7c7b7376937d00b10d08670e0f7c91ce804,0b91b7a1f4706bc5dd1192f090439f587c4bc1f7bf9b934f79d1ee2be9d47ca2,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,4,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,63e17db12f454b03161b66f9bde6b7c7b7376937d00b10d08670e0f7c91ce804,0b91b7a1f4706bc5dd1192f090439f587c4bc1f7bf9b934f79d1ee2be9d47ca2,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,4,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,63e17db12f454b03161b66f9bde6b7c7b7376937d00b10d08670e0f7c91ce804,0b91b7a1f4706bc5dd1192f090439f587c4bc1f7bf9b934f79d1ee2be9d47ca2,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,4,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,63e17db12f454b03161b66f9bde6b7c7b7376937d00b10d08670e0f7c91ce804,0b91b7a1f4706bc5dd1192f090439f587c4bc1f7bf9b934f79d1ee2be9d47ca2,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,4,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,63e17db12f454b03161b66f9bde6b7c7b7376937d00b10d08670e0f7c91ce804,0b91b7a1f4706bc5dd1192f090439f587c4bc1f7bf9b934f79d1ee2be9d47ca2,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,5,1,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1bc7b02a9966050e708d0ee42965251e70ecb51e506afca175b6f7e3dffb9b30,ad9679e8bd62f6322e4c310b7426de0156aa92ebef0a5c94fd9dcc01ac832229,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,5,2,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1bc7b02a9966050e708d0ee42965251e70ecb51e506afca175b6f7e3dffb9b30,ad9679e8bd62f6322e4c310b7426de0156aa92ebef0a5c94fd9dcc01ac832229,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,5,3,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1bc7b02a9966050e708d0ee42965251e70ecb51e506afca175b6f7e3dffb9b30,ad9679e8bd62f6322e4c310b7426de0156aa92ebef0a5c94fd9dcc01ac832229,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,5,4,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1bc7b02a9966050e708d0ee42965251e70ecb51e506afca175b6f7e3dffb9b30,ad9679e8bd62f6322e4c310b7426de0156aa92ebef0a5c94fd9dcc01ac832229,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,GraphSparsify-TP,GraphSparsify-TP,5,5,structural_storage_ratio,0.3,0.3,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,1bc7b02a9966050e708d0ee42965251e70ecb51e506afca175b6f7e3dffb9b30,ad9679e8bd62f6322e4c310b7426de0156aa92ebef0a5c94fd9dcc01ac832229,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,1,1,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,9cb3b72d9c4edaa5e388227683175832715cd4677138c3e3f05f7a3f0291cc3c,b18ea91bc224bcc70a856f503a383ca137b188a03e3c4091943bb5592cbe458a,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,1,2,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,9cb3b72d9c4edaa5e388227683175832715cd4677138c3e3f05f7a3f0291cc3c,b18ea91bc224bcc70a856f503a383ca137b188a03e3c4091943bb5592cbe458a,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,1,3,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,9cb3b72d9c4edaa5e388227683175832715cd4677138c3e3f05f7a3f0291cc3c,b18ea91bc224bcc70a856f503a383ca137b188a03e3c4091943bb5592cbe458a,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,1,4,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,9cb3b72d9c4edaa5e388227683175832715cd4677138c3e3f05f7a3f0291cc3c,b18ea91bc224bcc70a856f503a383ca137b188a03e3c4091943bb5592cbe458a,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,1,5,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,9cb3b72d9c4edaa5e388227683175832715cd4677138c3e3f05f7a3f0291cc3c,b18ea91bc224bcc70a856f503a383ca137b188a03e3c4091943bb5592cbe458a,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,2,1,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,e4a3e71a4e03579c9de4a62f3120643d103cffc6879eaf15845e7c24ae411278,b7e088bda46e9d6811fbd356de28a5322a4f56861b1f2297a4da18f2a8ed51ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,2,2,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,e4a3e71a4e03579c9de4a62f3120643d103cffc6879eaf15845e7c24ae411278,b7e088bda46e9d6811fbd356de28a5322a4f56861b1f2297a4da18f2a8ed51ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,2,3,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,e4a3e71a4e03579c9de4a62f3120643d103cffc6879eaf15845e7c24ae411278,b7e088bda46e9d6811fbd356de28a5322a4f56861b1f2297a4da18f2a8ed51ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,FreeHGC-TP-selection,FreeHGC-TP-selection,2,4,structural_storage_ratio,0.12,0.12,True,True,False,,False,NaN,NaN,missing_gate21_10_external_tp_task_metric,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,gate21_10_grid_completion,schema_preserving_tp,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,not_evaluated,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Required Gate21.10 external TP cell is present as an explicit failure row; no local task metric was available.,False,True,e4a3e71a4e03579c9de4a62f3120643d103cffc6879eaf15845e7c24ae411278,b7e088bda46e9d6811fbd356de28a5322a4f56861b1f2297a4da18f2a8ed51ae,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
